session_id,user_id,trip_id,session_start,session_end,page_clicks,flight_discount,flight_discount_amount,hotel_discount,hotel_discount_amount,flight_booked,hotel_booked,cancellation,birthdate,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,origin_airport,destination,destination_airport,seats,return_flight_booked,departure_time,return_time,checked_bags,trip_airline,destination_airport_lat,destination_airport_lon,base_fare_usd,hotel_name,nights,rooms,check_in_time,check_out_time,hotel_price_per_room_night_usd
564258-6afc6ed7f99b4e319c8c5497108518b4,564258,564258-c14f52b5ffc2420f86f4554bf50f93cd,2023-07-02T13:03:00.000Z,2023-07-02T13:05:22.000Z,19,false,null,false,null,true,true,false,2006-10-16T00:00:00.000Z,F,false,false,usa,rochester,ROC,43.119,-77.672,2023-01-31T00:00:00.000Z,ROC,houston,IAH,2.0,true,2023-07-11T07:00:00.000Z,2023-07-21T07:00:00.000Z,0.0,United Airlines,29.607,-95.159,817.32,Radisson  - houston,9.0,2.0,2023-07-11T11:42:07.245Z,2023-07-20T11:00:00.000Z,275.0
619321-62275368950a43aca90499ed6d4e2423,619321,619321-55c591f63a7e49bf8f70cdef228909ef,2023-07-07T13:32:00.000Z,2023-07-07T13:34:28.000Z,20,true,0.05,false,null,true,true,false,1970-10-14T00:00:00.000Z,F,true,true,usa,austin,AUS,30.194,-97.67,2023-02-25T00:00:00.000Z,AUS,calgary,YYC,1.0,true,2023-07-12T07:00:00.000Z,2023-07-15T07:00:00.000Z,0.0,Air Canada,51.114,-114.02,535.4,Best Western - calgary,2.0,1.0,2023-07-12T12:21:47.925Z,2023-07-15T11:00:00.000Z,285.0
742639-fe4e2465283c44cb9baf3df8dc3c0b77,742639,742639-acbd76960a7842d0973589bbf0443da9,2023-07-11T19:00:00.000Z,2023-07-11T19:02:14.000Z,18,false,null,true,0.1,false,true,false,1971-04-13T00:00:00.000Z,F,true,true,usa,oklahoma city,TIK,35.415,-97.386,2023-04-12T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,Aman Resorts - new york,2.0,1.0,2023-07-25T11:00:00.000Z,2023-07-27T11:00:00.000Z,32.0
567547-b87ba36b54094553acf1dd75926164b6,567547,567547-ec5858d825694043b13bea959d313ca6,2023-06-21T15:16:00.000Z,2023-06-21T15:19:43.000Z,30,false,null,false,null,true,true,false,1990-05-06T00:00:00.000Z,F,false,false,usa,san jose,SJC,37.362,-121.929,2023-02-02T00:00:00.000Z,SJC,jacksonville,NZC,2.0,true,2023-06-26T14:00:00.000Z,2023-07-02T14:00:00.000Z,1.0,Ryanair,30.494,-81.688,1315.0,Conrad  - jacksonville,4.0,2.0,2023-06-26T20:42:05.535Z,2023-07-01T11:00:00.000Z,129.0
609868-a658aa0c31664b2db001a838bd665208,609868,609868-75ebfe29f7054bdb9c1205636b20d9b0,2023-06-23T19:08:00.000Z,2023-06-23T19:11:41.000Z,30,false,null,false,null,true,true,false,1969-03-09T00:00:00.000Z,F,true,true,canada,halifax,YAW,44.64,-63.499,2023-02-21T00:00:00.000Z,YAW,toronto,YKZ,1.0,true,2023-06-29T09:00:00.000Z,2023-06-30T09:00:00.000Z,1.0,Delta Air Lines,43.862,-79.37,254.56,Crowne Plaza - toronto,0.0,1.0,2023-06-29T12:34:52.680Z,2023-06-30T11:00:00.000Z,84.0
500257-4a7e37faa76046cb942861465a37dfbc,500257,500257-6c4ca16f0861429e957f95e88c4370f6,2023-07-03T09:57:00.000Z,2023-07-03T09:59:04.000Z,17,true,0.05,true,0.05,true,true,false,1979-08-20T00:00:00.000Z,F,false,false,usa,new york,LGA,40.777,-73.872,2022-12-30T00:00:00.000Z,LGA,memphis,MEM,1.0,true,2023-07-09T08:00:00.000Z,2023-07-12T08:00:00.000Z,0.0,Virgin Atlantic Airways,35.042,-89.977,280.9,InterContinental  - memphis,2.0,1.0,2023-07-09T11:56:01.590Z,2023-07-11T11:00:00.000Z,116.0
811077-d17f2c17ecbb421f828098adbdd6ca65,811077,811077-f7b380273eba443aa97c90566b799733,2023-07-09T19:56:00.000Z,2023-07-09T19:59:41.000Z,29,false,null,false,null,true,true,false,1979-02-22T00:00:00.000Z,F,true,true,usa,knoxville,TYS,35.812,-83.993,2023-05-06T00:00:00.000Z,TYS,fresno,FAT,1.0,true,2023-07-20T10:00:00.000Z,2023-07-28T10:00:00.000Z,0.0,Frontier Airlines,36.776,-119.718,579.79,Radisson  - fresno,6.0,1.0,2023-07-20T15:58:51.780Z,2023-07-27T11:00:00.000Z,142.0
519893-82805988acf74fa5a20e77073e1d0700,519893,519893-2e4fce3f86be4c4982fe994c180a141c,2023-06-10T14:16:00.000Z,2023-06-10T14:24:14.000Z,67,false,null,false,null,false,true,false,1981-01-14T00:00:00.000Z,F,true,false,usa,spokane,GEG,47.62,-117.534,2023-01-09T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,Hyatt - new york,7.0,1.0,2023-06-15T11:00:00.000Z,2023-06-22T11:00:00.000Z,200.0
118043-bfb4d6562307478bace479913f55a89f,118043,118043-f7b09b9e95ce49758d091176d944df52,2023-06-21T18:58:00.000Z,2023-06-21T19:04:25.000Z,51,false,null,false,null,true,true,false,1972-05-04T00:00:00.000Z,F,false,true,usa,los angeles,LAX,33.942,-118.408,2022-03-10T00:00:00.000Z,LAX,el paso,BIF,2.0,true,2023-07-01T14:00:00.000Z,2023-07-04T14:00:00.000Z,1.0,American Airlines,31.849,-106.38,435.95,Fairmont - el paso,1.0,2.0,2023-07-01T17:25:57.630Z,2023-07-03T11:00:00.000Z,194.0
577216-e3141ace73df4a5a9c16a877337a96a0,577216,577216-690acfd0925a4c3d879fe8a1e69a9f85,2023-06-27T21:12:00.000Z,2023-06-27T21:13:38.000Z,13,true,0.15,false,null,false,true,false,1977-01-27T00:00:00.000Z,F,true,true,usa,tucson,TUS,32.116,-110.941,2023-02-06T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,Fairmont - toronto,3.0,1.0,2023-07-01T11:00:00.000Z,2023-07-04T11:00:00.000Z,66.0
535189-e5821cebc8614ec696b03ff84cceb8d5,535189,535189-a98142ba3bbb4cca9c39f3b6238026ad,2023-07-05T20:31:00.000Z,2023-07-05T20:33:33.000Z,20,false,null,false,null,true,true,false,1975-09-09T00:00:00.000Z,M,true,true,usa,memphis,MEM,35.042,-89.977,2023-01-17T00:00:00.000Z,MEM,hamilton,HLZ,2.0,true,2023-07-12T08:00:00.000Z,2023-07-15T08:00:00.000Z,1.0,Air New Zealand,43.173,-79.935,405.93,InterContinental  - hamilton,2.0,2.0,2023-07-12T11:33:47.070Z,2023-07-14T11:00:00.000Z,221.0
601116-086bbbe4d2094b4da1c8d249abdd0c80,601116,601116-c3bf30c6d8ba4a60991ecf6f03e8ac1f,2023-06-17T20:14:00.000Z,2023-06-17T20:15:30.000Z,12,false,null,false,null,false,true,false,1994-11-17T00:00:00.000Z,F,false,false,usa,madison,MSN,43.14,-89.337,2023-02-17T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,Hilton - new york,7.0,2.0,2023-06-20T11:00:00.000Z,2023-06-27T11:00:00.000Z,116.0
574467-fb2a16458b7048e0bb47e61fba890790,574467,574467-e2b9a33bf7ef4137911091d18d9c5901,2023-06-25T19:20:00.000Z,2023-06-25T19:22:07.000Z,17,false,null,false,null,true,true,false,1978-07-21T00:00:00.000Z,M,true,true,usa,san antonio,RND,29.529,-98.279,2023-02-05T00:00:00.000Z,RND,houston,EFD,1.0,true,2023-07-10T07:00:00.000Z,2023-07-14T07:00:00.000Z,2.0,Delta Air Lines,29.607,-95.159,52.18,Radisson  - houston,3.0,1.0,2023-07-10T09:22:38.370Z,2023-07-13T11:00:00.000Z,622.0
558018-f307b493e00940cf9295c79f79f59ed1,558018,558018-8696086de54f4df49a33929127463561,2023-06-28T14:51:00.000Z,2023-06-28T14:54:00.000Z,24,false,null,false,null,true,true,false,1976-01-11T00:00:00.000Z,F,true,false,usa,memphis,MEM,35.042,-89.977,2023-01-28T00:00:00.000Z,MEM,san jose,SJC,1.0,true,2023-07-04T13:00:00.000Z,2023-07-09T13:00:00.000Z,1.0,Alaska Airlines,37.362,-121.929,505.84,Accor - san jose,3.0,1.0,2023-07-04T18:34:52.005Z,2023-07-08T11:00:00.000Z,108.0
532259-9698137251844ee18d7e7f859862577c,532259,532259-4c119926fc674a809e39facc4d7bf0c9,2023-07-10T17:20:00.000Z,2023-07-10T17:22:08.000Z,17,false,null,false,null,true,true,false,1968-10-08T00:00:00.000Z,M,true,true,usa,dallas,DAL,32.847,-96.852,2023-01-15T00:00:00.000Z,DAL,new york,JFK,2.0,true,2023-07-16T14:00:00.000Z,2023-07-20T14:00:00.000Z,0.0,Virgin America,40.64,-73.779,904.62,Aman Resorts - new york,2.0,2.0,2023-07-16T18:46:41.160Z,2023-07-19T11:00:00.000Z,131.0
550871-78d371cb322d4f28a39c6768425b94c3,550871,550871-acd96748ac254c9da132ed6f6d1c6cc5,2023-06-23T08:19:00.000Z,2023-06-23T08:22:09.000Z,26,false,null,false,null,true,true,false,1976-04-22T00:00:00.000Z,F,true,true,usa,san antonio,RND,29.529,-98.279,2023-01-25T00:00:00.000Z,RND,philadelphia,PNE,1.0,true,2023-06-29T07:00:00.000Z,2023-07-03T07:00:00.000Z,0.0,Ryanair,39.872,-75.241,410.79,Hyatt - philadelphia,3.0,1.0,2023-06-29T11:59:12.345Z,2023-07-02T11:00:00.000Z,88.0
606290-e38f1fe235a345e7ac3b15f272c6b6dc,606290,606290-017c7b37051746b6aaaa3ffe7a9aa723,2023-06-11T22:48:00.000Z,2023-06-11T22:50:24.000Z,19,false,null,false,null,true,true,false,1985-10-20T00:00:00.000Z,F,true,false,usa,new york,JFK,40.64,-73.779,2023-02-19T00:00:00.000Z,JFK,houston,IAH,1.0,true,2023-06-21T13:00:00.000Z,2023-06-25T13:00:00.000Z,1.0,United Airlines,29.607,-95.159,425.24,Rosewood - houston,2.0,1.0,2023-06-21T17:51:43.200Z,2023-06-24T11:00:00.000Z,241.0
548022-30478914361f42d88fb35117f62f6428,548022,548022-4cc1218620b24823889608b0dc047109,2023-06-21T21:32:00.000Z,2023-06-21T21:35:10.000Z,25,false,null,false,null,true,true,false,1977-01-08T00:00:00.000Z,F,true,false,usa,san antonio,SAT,29.534,-98.47,2023-01-23T00:00:00.000Z,SAT,los angeles,LSQ,1.0,true,2023-07-02T11:00:00.000Z,2023-07-09T11:00:00.000Z,1.0,United Airlines,33.942,-118.408,379.28,Best Western - los angeles,5.0,1.0,2023-07-02T15:25:50.745Z,2023-07-08T11:00:00.000Z,81.0
509515-8f88e8b831774197a4c7020f2684825d,509515,509515-019d43798e904652995bfbe42d9dbd46,2023-07-20T17:24:00.000Z,2023-07-20T17:26:53.000Z,23,false,null,false,null,true,true,false,1994-10-14T00:00:00.000Z,F,false,true,usa,memphis,MEM,35.042,-89.977,2023-01-04T00:00:00.000Z,MEM,winnipeg,YWG,1.0,true,2023-07-27T07:00:00.000Z,2023-08-05T07:00:00.000Z,1.0,Air Canada,50.056,-97.032,297.45,Accor - winnipeg,8.0,1.0,2023-07-27T11:12:21.195Z,2023-08-04T11:00:00.000Z,285.0
531344-7a0db8fdfbb546a4a9105ee6b91939b1,531344,531344-481022f1da3240949ed203680ac343e4,2023-07-08T17:19:00.000Z,2023-07-08T17:21:28.000Z,20,false,null,false,null,true,true,false,1976-01-18T00:00:00.000Z,F,false,false,usa,anchorage,MRI,61.214,-149.846,2023-01-15T00:00:00.000Z,MRI,oklahoma city,OKC,1.0,true,2023-07-22T09:00:00.000Z,2023-08-02T09:00:00.000Z,0.0,Southwest Airlines,35.393,-97.601,884.59,Conrad  - oklahoma city,10.0,1.0,2023-07-22T16:46:48.630Z,2023-08-02T11:00:00.000Z,95.0
573420-706a1f7858734963b29d646264d336ff,573420,573420-8bf4da92427a45af87af0c5b34f76bf6,2023-07-12T16:16:00.000Z,2023-07-12T16:19:31.000Z,28,false,null,true,0.1,true,true,false,1987-02-09T00:00:00.000Z,F,false,false,usa,dallas,DAL,32.847,-96.852,2023-02-04T00:00:00.000Z,DAL,los angeles,LAX,1.0,true,2023-07-22T07:00:00.000Z,2023-07-27T07:00:00.000Z,1.0,Avianca - Aerovias Nacionales de Colombia,33.942,-118.408,347.8,Starwood  - los angeles,4.0,1.0,2023-07-22T11:30:05.490Z,2023-07-26T11:00:00.000Z,154.0
517847-4c8c49e45e974cbcb002d3068f07ed45,517847,517847-382f38dd5f35490386a5cc3fca74e50b,2023-07-16T21:09:00.000Z,2023-07-16T21:12:01.000Z,24,false,null,false,null,true,true,false,1975-01-16T00:00:00.000Z,F,true,false,usa,denver,DEN,39.858,-104.667,2023-01-08T00:00:00.000Z,DEN,milwaukee,MKE,1.0,true,2023-07-22T07:00:00.000Z,2023-07-24T07:00:00.000Z,1.0,AirTran Airways,42.947,-87.896,267.0,InterContinental  - milwaukee,1.0,1.0,2023-07-22T10:47:49.515Z,2023-07-23T11:00:00.000Z,92.0
418488-cdd37de6c2854f7da464e9484909a7e6,418488,418488-cb298f2bdadf45518ee7ce63295e0848,2023-06-12T12:39:00.000Z,2023-06-12T12:44:08.000Z,41,false,null,false,null,true,true,false,1985-11-16T00:00:00.000Z,F,true,false,canada,toronto,YYZ,43.677,-79.631,2022-11-17T00:00:00.000Z,YYZ,los angeles,LSQ,1.0,true,2023-06-19T08:00:00.000Z,2023-06-26T08:00:00.000Z,1.0,United Airlines,33.942,-118.408,597.65,Hyatt - los angeles,6.0,1.0,2023-06-19T14:22:02.730Z,2023-06-26T11:00:00.000Z,128.0
711391-90403efc4fee4d1b9cf70e0ff2a45df3,711391,711391-4ba236f874c74bae82de7458d7a3bfe6,2023-06-15T12:34:00.000Z,2023-06-15T12:37:14.000Z,26,false,null,false,null,true,true,false,1982-05-24T00:00:00.000Z,F,false,true,usa,portland,PDX,45.589,-122.597,2023-04-01T00:00:00.000Z,PDX,winnipeg,YWG,1.0,true,2023-06-23T14:00:00.000Z,2023-06-25T14:00:00.000Z,0.0,Air Canada,50.056,-97.032,347.79,Hilton - winnipeg,0.0,1.0,2023-06-23T18:27:07.110Z,2023-06-24T11:00:00.000Z,381.0
548474-11f210b6ce2b4388b6b40a0461ae398f,548474,548474-3e44e627694c41f28783d40b647d5de6,2023-06-20T12:25:00.000Z,2023-06-20T12:26:30.000Z,12,false,null,false,null,false,true,false,1991-03-08T00:00:00.000Z,F,true,true,usa,anchorage,ANC,61.174,-149.996,2023-01-23T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,Hilton - phoenix,5.0,1.0,2023-07-10T11:00:00.000Z,2023-07-15T11:00:00.000Z,173.0
527197-1a1ab85752e64f489eae50d8ff428a61,527197,527197-314d3e26dad949ac82cc15bf8e0ac586,2023-06-30T11:43:00.000Z,2023-06-30T11:45:04.000Z,17,false,null,false,null,true,true,false,1999-01-16T00:00:00.000Z,M,false,false,canada,hamilton,YHM,43.173,-79.935,2023-01-13T00:00:00.000Z,YHM,toronto,YZD,1.0,true,2023-07-13T07:00:00.000Z,2023-07-16T07:00:00.000Z,1.0,Delta Air Lines,43.862,-79.37,16.43,Extended Stay  - toronto,2.0,1.0,2023-07-13T09:06:41.130Z,2023-07-15T11:00:00.000Z,179.0
736075-b0e9b6415a1141ba8906aceb80ff671c,736075,736075-004aa928ddc145cc8f24cfbc6088c8e4,2023-07-05T14:34:00.000Z,2023-07-05T14:36:42.000Z,22,false,null,false,null,true,true,false,1997-01-15T00:00:00.000Z,F,false,false,canada,toronto,YTZ,43.627,-79.396,2023-04-10T00:00:00.000Z,YTZ,san jose,SJC,1.0,true,2023-07-14T07:00:00.000Z,2023-07-18T07:00:00.000Z,1.0,Virgin Atlantic Airways,37.362,-121.929,657.54,InterContinental  - san jose,2.0,1.0,2023-07-14T13:31:41.655Z,2023-07-17T11:00:00.000Z,147.0
538608-ee9b095e27d7448da8cb9d66c2fb0e81,538608,538608-17f1dc99aceb4d128f95d84111a27d56,2023-07-03T19:22:00.000Z,2023-07-03T19:24:18.000Z,18,false,null,false,null,true,true,false,1982-07-12T00:00:00.000Z,F,false,true,usa,riverside,RAL,33.952,-117.445,2023-01-18T00:00:00.000Z,RAL,fort worth,FTW,2.0,true,2023-07-14T08:00:00.000Z,2023-07-15T08:00:00.000Z,0.0,American Airlines,32.82,-97.362,673.02,Wyndham - fort worth,0.0,2.0,2023-07-14T12:19:56.505Z,2023-07-15T11:00:00.000Z,98.0
559901-91fd8d81170f4e31bd44f60d1997dfc7,559901,559901-18143affdbc04cbd85fe0b16777d77f9,2023-07-05T19:13:00.000Z,2023-07-05T19:15:10.000Z,18,false,null,false,null,true,true,false,1987-06-04T00:00:00.000Z,F,false,false,canada,montreal,YHU,45.517,-73.417,2023-01-29T00:00:00.000Z,YHU,austin,AUS,1.0,true,2023-07-14T14:00:00.000Z,2023-07-17T14:00:00.000Z,0.0,United Airlines,30.194,-97.67,488.99,Shangri-La - austin,1.0,1.0,2023-07-14T19:23:07.305Z,2023-07-16T11:00:00.000Z,96.0
512826-4342270e8e4f45a0a1e729b24ec11b3b,512826,512826-6c756caee8434484a9fbdf6be9e6642b,2023-06-21T15:15:00.000Z,2023-06-21T15:17:42.000Z,21,false,null,false,null,true,true,false,1983-07-03T00:00:00.000Z,F,true,false,usa,richmond,RIC,37.505,-77.319,2023-01-06T00:00:00.000Z,RIC,new york,LGA,1.0,true,2023-06-28T12:00:00.000Z,2023-07-02T12:00:00.000Z,1.0,AirTran Airways,40.64,-73.779,80.22,Fairmont - new york,3.0,1.0,2023-06-28T14:34:45.705Z,2023-07-02T11:00:00.000Z,112.0
512655-f34baca5c2e346178ce116f35b81e5ff,512655,512655-76f4eab676c642eea42a2cdfacabca6e,2023-06-23T20:58:00.000Z,2023-06-23T21:00:22.000Z,19,false,null,true,0.15,true,true,false,1980-06-25T00:00:00.000Z,F,false,false,usa,nashville,BNA,36.124,-86.678,2023-01-05T00:00:00.000Z,BNA,columbus,LCK,1.0,true,2023-07-03T14:00:00.000Z,2023-07-08T14:00:00.000Z,0.0,Allegiant Air,39.998,-82.892,94.94,Accor - columbus,3.0,1.0,2023-07-03T16:40:45.345Z,2023-07-07T11:00:00.000Z,101.0
590967-2e9f88b5dd254ab486229513531bab74,590967,590967-9ddbcfa408724570a281cc8c8b54417c,2023-06-26T20:54:00.000Z,2023-06-26T20:57:23.000Z,27,false,null,false,null,true,true,false,1978-04-11T00:00:00.000Z,F,false,true,usa,houston,HOU,29.645,-95.279,2023-02-13T00:00:00.000Z,HOU,new york,JFK,1.0,true,2023-07-06T14:00:00.000Z,2023-07-09T14:00:00.000Z,0.0,American Airlines,40.64,-73.779,410.01,Aman Resorts - new york,1.0,1.0,2023-07-06T18:52:12.585Z,2023-07-08T11:00:00.000Z,272.0
537860-ecd6fefdbf9a4d00b5eba7da32cd2cd9,537860,537860-5b9fa5b87b1f48f383f3f0c63404d702,2023-06-11T09:12:00.000Z,2023-06-11T09:15:38.000Z,29,false,null,false,null,true,true,false,1996-07-03T00:00:00.000Z,F,false,false,usa,des moines,DSM,41.534,-93.663,2023-01-18T00:00:00.000Z,DSM,charlotte,CLT,1.0,true,2023-06-17T15:00:00.000Z,2023-06-24T15:00:00.000Z,0.0,Southwest Airlines,35.214,-80.943,246.76,Rosewood - charlotte,5.0,1.0,2023-06-17T18:38:18.060Z,2023-06-23T11:00:00.000Z,38.0
578607-b72fbfaca7e1421f85db82c2f551df8c,578607,578607-7bae93726b4c45a188a5fcce1bf84937,2023-06-25T15:24:00.000Z,2023-06-25T15:26:46.000Z,22,false,null,false,null,true,true,false,1984-07-08T00:00:00.000Z,F,false,false,usa,oakland,OAK,37.721,-122.221,2023-02-07T00:00:00.000Z,OAK,denver,DEN,1.0,true,2023-07-04T11:00:00.000Z,2023-07-07T11:00:00.000Z,1.0,Delta Air Lines,39.858,-104.667,267.99,Wyndham - denver,2.0,1.0,2023-07-04T14:55:17.850Z,2023-07-07T11:00:00.000Z,155.0
537470-532d714bf86d488294e394d7e1871dbf,537470,537470-5f571892d93c4e4090968f9366025792,2023-06-19T22:33:00.000Z,2023-06-19T22:38:52.000Z,47,true,0.15,true,0.05,false,true,false,1999-08-17T00:00:00.000Z,F,true,true,usa,omaha,OFF,41.118,-95.913,2023-01-18T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,Conrad  - chicago,2.0,1.0,2023-06-29T11:00:00.000Z,2023-07-01T11:00:00.000Z,41.0
532912-aafd5068cd4e44fcae31b51d240f2a29,532912,532912-20c5749be2854712a9f3ea48e76a8515,2023-06-24T21:20:00.000Z,2023-06-24T21:21:55.000Z,16,true,0.05,false,null,true,true,false,1980-06-15T00:00:00.000Z,F,true,false,usa,new york,JFK,40.64,-73.779,2023-01-15T00:00:00.000Z,JFK,san antonio,SVZ,3.0,true,2023-07-07T11:00:00.000Z,2023-07-11T11:00:00.000Z,1.0,Conviasa,29.529,-98.279,1490.07,Hyatt - san antonio,3.0,3.0,2023-07-07T16:10:12.720Z,2023-07-11T11:00:00.000Z,153.0
665329-923b8790bc7348818ca62a62762bed3a,665329,665329-5982cd8252ab4d7d95726beadd67f89e,2023-06-27T09:04:00.000Z,2023-06-27T09:06:39.000Z,21,false,null,false,null,true,true,false,1984-04-22T00:00:00.000Z,F,false,false,usa,new york,LGA,40.777,-73.872,2023-03-15T00:00:00.000Z,LGA,columbus,LCK,2.0,true,2023-07-04T12:00:00.000Z,2023-07-05T12:00:00.000Z,0.0,Allegiant Air,39.998,-82.892,266.15,Fairmont - columbus,-1.0,2.0,2023-07-04T14:57:38.250Z,2023-07-04T11:00:00.000Z,91.0
587483-c7b59c57c76f421fae25d6826f0a1580,587483,587483-089cb847a85a4261a490a2279e2dc850,2023-06-12T13:49:00.000Z,2023-06-12T13:53:52.000Z,40,false,null,false,null,true,true,false,1976-06-22T00:00:00.000Z,F,false,false,usa,miami,MIA,25.793,-80.291,2023-02-11T00:00:00.000Z,MIA,columbus,LCK,1.0,true,2023-06-18T09:00:00.000Z,2023-06-24T09:00:00.000Z,0.0,Allegiant Air,39.998,-82.892,247.49,Marriott  - columbus,5.0,1.0,2023-06-18T12:59:50.415Z,2023-06-24T11:00:00.000Z,298.0
444885-8c5d0ea9770147228b8821f087b8a734,444885,444885-025b0a5a8b2f4dd2a242ef868544552b,2023-06-19T16:20:00.000Z,2023-06-19T16:22:45.000Z,22,false,null,false,null,true,true,false,1991-04-20T00:00:00.000Z,F,true,false,usa,amarillo,AMA,35.219,-101.706,2022-12-02T00:00:00.000Z,AMA,new york,JFK,1.0,true,2023-06-25T09:00:00.000Z,2023-06-29T09:00:00.000Z,2.0,Finnair,40.64,-73.779,469.48,Extended Stay  - new york,3.0,1.0,2023-06-25T14:08:19.230Z,2023-06-29T11:00:00.000Z,111.0
563483-871288d0395b4cb4b3b6270238d23573,563483,563483-ab32054719f54d269862bb48200ab342,2023-06-29T02:12:00.000Z,2023-06-29T02:16:58.000Z,40,false,null,false,null,true,true,false,1987-08-11T00:00:00.000Z,F,true,false,usa,akron,AKR,41.038,-81.467,2023-01-31T00:00:00.000Z,AKR,jacksonville,LRF,1.0,true,2023-07-09T08:00:00.000Z,2023-07-13T08:00:00.000Z,0.0,Ryanair,30.494,-81.688,210.84,Extended Stay  - jacksonville,3.0,1.0,2023-07-09T11:27:56.745Z,2023-07-12T11:00:00.000Z,321.0
553568-475ad7b3c9c14099b4fdca8f61ed8055,553568,553568-f914791de5c444fb8e64d2f6b998d4b4,2023-07-01T17:20:00.000Z,2023-07-01T17:23:29.000Z,28,false,null,false,null,true,true,false,1981-06-05T00:00:00.000Z,F,false,true,usa,los angeles,LAX,33.942,-118.408,2023-01-26T00:00:00.000Z,LAX,tucson,DMA,1.0,true,2023-07-12T10:00:00.000Z,2023-07-14T10:00:00.000Z,0.0,Delta Air Lines,32.166,-110.883,124.12,Banyan Tree  - tucson,1.0,1.0,2023-07-12T12:54:37.755Z,2023-07-14T11:00:00.000Z,89.0
471687-48ddefba274f4724a4beab536ff585af,471687,471687-fd74894f2a77484eab4d669fd89c82bc,2023-07-08T21:07:00.000Z,2023-07-08T21:10:01.000Z,24,false,null,false,null,true,true,false,1983-04-07T00:00:00.000Z,F,true,false,usa,los angeles,LAX,33.942,-118.408,2022-12-16T00:00:00.000Z,LAX,phoenix,PHX,1.0,false,2023-07-16T11:00:00.000Z,null,0.0,Allegiant Air,33.535,-112.383,48.32,Hilton - phoenix,3.0,1.0,2023-07-16T13:41:54.915Z,2023-07-20T11:00:00.000Z,453.0
495042-2b15c197bd134b8eb1caf323bbbea86b,495042,495042-d995bfd9914b4d4badc45ed9da60a9b2,2023-07-02T03:47:00.000Z,2023-07-02T03:49:37.000Z,21,false,null,false,null,true,true,false,1976-01-03T00:00:00.000Z,F,true,false,usa,los angeles,LAX,33.942,-118.408,2022-12-27T00:00:00.000Z,LAX,san antonio,SVZ,1.0,true,2023-07-11T07:00:00.000Z,2023-07-13T07:00:00.000Z,0.0,Conviasa,29.529,-98.279,336.83,Best Western - san antonio,1.0,1.0,2023-07-11T11:27:09.855Z,2023-07-12T11:00:00.000Z,201.0
591746-aa1e032d5ea54ed691532405aed70090,591746,591746-4b0cb1b362074da1af8103aa9f991cd9,2023-07-14T02:34:00.000Z,2023-07-14T02:36:13.000Z,18,false,null,false,null,true,true,false,1984-11-02T00:00:00.000Z,F,false,false,usa,san antonio,RND,29.529,-98.279,2023-02-13T00:00:00.000Z,RND,dallas,DAL,1.0,true,2023-07-20T11:00:00.000Z,2023-07-22T11:00:00.000Z,1.0,Air France,32.847,-96.852,68.73,InterContinental  - dallas,1.0,1.0,2023-07-20T13:29:28.995Z,2023-07-22T11:00:00.000Z,835.0
573946-ec4384ffbe3b46fd8acf6dc8a8bcd6f9,573946,573946-ec94c3c4ded5483d8167e24420e82e40,2023-07-15T06:31:00.000Z,2023-07-15T06:34:18.000Z,27,true,0.15,false,null,true,true,false,1974-05-04T00:00:00.000Z,F,false,false,usa,tucson,TUS,32.116,-110.941,2023-02-05T00:00:00.000Z,TUS,columbus,LCK,1.0,true,2023-07-20T09:00:00.000Z,2023-07-22T09:00:00.000Z,1.0,Allegiant Air,39.998,-82.892,450.93,Wyndham - columbus,1.0,1.0,2023-07-20T14:19:12.675Z,2023-07-22T11:00:00.000Z,113.0
531253-d29325e2e9924617aeb2b5177f8a9255,531253,531253-e85317061175483cad0874ef6fee8b42,2023-06-11T18:21:00.000Z,2023-06-11T18:23:37.000Z,21,false,null,true,0.05,true,true,false,1972-10-28T00:00:00.000Z,F,true,true,usa,new york,LGA,40.777,-73.872,2023-01-15T00:00:00.000Z,LGA,fresno,FAT,4.0,true,2023-06-20T13:00:00.000Z,2023-06-23T13:00:00.000Z,1.0,Alaska Airlines,36.776,-119.718,2919.93,Fairmont - fresno,1.0,4.0,2023-06-20T19:56:32.325Z,2023-06-22T11:00:00.000Z,217.0
538306-822df3b02ebb4ee4bbbb36eb4559cc68,538306,538306-e2b8f6f62ccd43fb9ba3d90b295b6f67,2023-06-15T19:03:00.000Z,2023-06-15T19:05:52.000Z,23,false,null,false,null,true,true,false,1968-11-17T00:00:00.000Z,F,true,true,usa,tucson,DMA,32.166,-110.883,2023-01-18T00:00:00.000Z,DMA,houston,EFD,1.0,true,2023-06-23T12:00:00.000Z,2023-06-26T12:00:00.000Z,0.0,American Airlines,29.607,-95.159,268.2,Marriott  - houston,1.0,1.0,2023-06-23T15:54:25.830Z,2023-06-25T11:00:00.000Z,67.0
